Timestamp,university_type,location,academic_year,faculty,major,learning_hours,نوع التطوير اللي بتركز عليه أكتر,interview_readiness,mentor_contact,apps_count,acceptances_count,feedback_frequency,requirements_clarity,market_understanding,perceived_barriers,paid_for_training,events_attended,can_identify_gaps,frustration_sources,wants_skill_report,biggest_challenge,python_lvl,sql_lvl,excel_lvl,stats_lvl,viz_tools,ml_knowledge,projects_count,kaggle_participation,has_portfolio,info_sources,has_python,has_sql,has_excel,has_statistics,has_tableau,has_powerbi,has_any_viz_tool,learning_hours_num,apps_count_num,accept_count_num,events_num,region_category,is_cairo,faculty_category,is_related_major,has_ml,projects_num,has_projects,has_kaggle,has_portfolio_flag,has_mentor,tried_mentor,paid_training_flag,cant_afford,no_value,high_interview_readiness,is_government_univ,is_private_univ,is_national_univ,is_diploma,is_graduate,is_senior
2026-03-13 21:14:42.805,حكومية,القاهرة,خريج حديث,الزراعة,الهندسة الزراعية و النظم الحيوية ,5–10,"مشاريع عملية شخصية, تدريب فعلي, مسابقات / أنشطة",5,نعم,+25,اكثر,نادرا,بتختلف من فرصة للتانية,4,"نقص مهارات تقنية محددة, قلة توجيه أو عدم وضوح متطلبات السوق, شبكة علاقات محدودة","لا , لا استطيع تحمل التكلفة",أكثر من 3 مرات,نعم بدقة,عملية تقديم معقدة,جدًا,البحث عن انسب الفرص و ليس الفرص المتاحة فقط ,1,0,1,1,Matplotlib,نعم,لم أنجز أي مشروع بعد,لا,نعم,LinkedIn,False,False,False,False,False,False,False,7,30,0,3,Cairo/Alex,True,Other,1,True,0.0,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False
2026-03-13 23:13:45.636,حكومية,القاهرة,خريج حديث,تجارة / إدارة أعمال,مالية,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",5,نعم,+25,1,احيانا,غير واضحة ومبهمة,5,"قلة توجيه أو عدم وضوح متطلبات السوق, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",مرة أو مرتين,نعم بدقة,متطلبات كتير ومش واضحة,جدًا,عدم وجود تدريب أو خبرة عملية,3,3,3,3,"Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,نعم,نعم,LinkedIn,True,True,True,True,False,True,True,12,30,0,1,Cairo/Alex,True,Business,0,True,7.0,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False
2026-03-13 23:55:21.085,خاصة,ادرس خارج مصر,تالته,تجارة / إدارة أعمال,إدارة أعمال قسم تسويق,2–5,"كورسات أونلاين, مسابقات / أنشطة, بناء CV / LinkedIn",4,حاولت ولم أنجح,11_25,1,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",أكثر من 3 مرات,تقريبا,عملية تقديم معقدة,جدًا,ضعف المهارات التقنية المطلوبة,0,0,2,3,Power BI,لا,مشروع واحد,لا,لا,LinkedIn,False,False,True,True,False,True,True,3,0,0,3,Provinces,False,Business,0,False,1.0,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False
2026-03-14 00:06:24.209,حكومية ذات طبيعة خاصة (الجامعة اليابانية للعلوم والتكنولوجيا),الإسكندرية,خريج حديث,هندسة,هندسة وعلوم الحاسب,2–5,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",5,لا,3_1,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, ضعف في عرض نفسي, منافسة عالية جدًا, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",لا,تقريبا,عدم الرد تمامًا,الي حد ما,ضعف المهارات التقنية المطلوبة,2,1,3,0,"Tableau, Power BI",لا,2 – 3 مشاريع,لا,نعم,أصدقاء/معارف,True,False,True,False,True,True,True,3,0,0,0,Cairo/Alex,True,Engineering,1,False,2.5,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False
2026-03-14 01:29:42.475,حكومية,الغربية,تانية,BIS,Bis ,2–5,"كورسات أونلاين, بناء CV / LinkedIn",2,نعم,3_1,3_2,احيانا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق","لا , لا اري قيمة لذلك",مرة أو مرتين,تقريبا,رفض بدون توضيح سبب,الي حد ما,عدم وجود تدريب أو خبرة عملية,2,2,3,1,Power BI,لا,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,True,True,True,False,False,True,True,3,0,0,1,Provinces,False,Business/Tech,1,False,0.0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
2026-03-14 01:45:21.382,حكومية,الإسكندرية,خريج حديث,حاسبات ومعلومات / علوم الحاسب,Business analytics ,2–5,"كورسات أونلاين, تدريب فعلي, بناء CV / LinkedIn",3,لا,+25,ولا واحدة,احيانا,واضحة لكن مش عارف أحدد موقفي,3,"نقص خبرة عملية مثبتة, منافسة عالية جدًا, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",أكثر من 3 مرات,تقريبا,منافسة عالية جدًا,الي حد ما,عدم وجود تدريب أو خبرة عملية,3,3,2,3,"Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,True,True,3,30,0,3,Cairo/Alex,True,Tech/CS,1,True,7.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
2026-03-14 02:12:15.767,حكومية,الغربية,خريج حديث,BIS,Business information system,5–10,كورسات أونلاين,3,لا,+25,ولا واحدة,نادرا,بتختلف من فرصة للتانية,3,قلة توجيه أو عدم وضوح متطلبات السوق,"نعم , مرة واحدة",لم تتوفر فرص في منطقتي,تقريبا,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,1,1,3,1,Power BI,لا,4 – 5 مشاريع,لا,لا,LinkedIn,False,False,True,False,False,True,True,7,30,0,0,Provinces,False,Business/Tech,1,False,4.5,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-03-14 15:10:51.376,حكومية,الغربية,رابعة,BIS,Data science,أقل من 2,"كورسات أونلاين, بناء CV / LinkedIn",2,نعم,3_1,ولا واحدة,نادرا,واضحة لكن مش عارف أحدد موقفي,2,"نقص مهارات تقنية محددة, قلة توجيه أو عدم وضوح متطلبات السوق, شبكة علاقات محدودة","نعم , مرة واحدة",مرة أو مرتين,تقريبا,عدم الرد تمامًا,الي حد ما,عدم معرفة متطلبات الوظائف في السوق,0,1,1,0,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,False,False,False,False,False,False,False,1,0,0,1,Provinces,False,Business/Tech,1,False,0.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
2026-03-14 22:08:15.844,حكومية,الدقهلية,رابعة,حاسبات ومعلومات / علوم الحاسب,Information system,أقل من 2,"كورسات أونلاين, تدريب فعلي, بناء CV / LinkedIn",3,لا,4_10,ولا واحدة,نادرا,غير واضحة ومبهمة,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق","لا , لا اري قيمة لذلك",مرة أو مرتين,لا,عدم الرد تمامًا,جدًا,عدم معرفة متطلبات الوظائف في السوق,2,3,2,3,لم أستخدم أي أداة,لا,2 – 3 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,False,False,1,0,0,1,Provinces,False,Tech/CS,1,False,2.5,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
2026-03-15 10:06:54.144,خاصة,الجيزة,اولي,حاسبات ومعلومات / علوم الحاسب,نظم ومعلومات ,5–10,تدريب فعلي,1,لا,3_1,1,ابدا,بتختلف من فرصة للتانية,5,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة","لا , لا استطيع تحمل التكلفة",لا,نعم بدقة,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,1,0,1,1,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,False,False,False,False,False,False,False,7,0,0,0,Cairo/Alex,True,Tech/CS,1,False,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2026-03-15 12:10:23.840,حكومية,القاهرة,تالته,BIS,تجاره وأداره اعمال ,2–5,"مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",3,لا,3_1,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,3,نقص خبرة عملية مثبتة,"نعم , مرة واحدة",لا,تقريبا,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,2,2,3,1,"Power BI, Matplotlib, Seaborn",نعم,4 – 5 مشاريع,لا,نعم,LinkedIn,True,True,True,False,False,True,True,3,0,0,0,Cairo/Alex,True,Business/Tech,0,True,4.5,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2026-03-15 15:44:09.815,حكومية,القاهرة,رابعة,تجارة / إدارة أعمال,International business management ,أقل من 2,"تدريب فعلي, بناء CV / LinkedIn",4,لا,4_10,3_2,ابدا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",لا,تقريبا,عدم الرد تمامًا,الي حد ما,عدم وجود تدريب أو خبرة عملية,0,0,2,2,لم أستخدم أي أداة,لا,مشروع واحد,لا,لا,LinkedIn,False,False,True,True,False,False,False,1,0,0,0,Cairo/Alex,True,Business,0,False,1.0,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True
2026-03-15 21:12:55.878,اهلية/دولية,الدقهلية,تانية,هندسة,CCE,2–5,"تدريب فعلي, بناء CV / LinkedIn",3,نعم,0,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","نعم , مرة واحدة",لا,تقريبا,عدم الرد تمامًا,الي حد ما,قلة المشاريع العملية في السيرة الذاتية,2,1,2,3,لم أستخدم أي أداة,نعم,مشروع واحد,لا,نعم,LinkedIn,True,False,True,True,False,False,False,3,0,0,0,Provinces,False,Engineering,0,True,1.0,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
2026-03-15 21:33:20.468,حكومية,البحيرة,تانية,حاسبات ومعلومات / علوم الحاسب,general,2–5,كورسات أونلاين,3,نعم,4_10,3_2,نادرا,غير واضحة ومبهمة,3,"نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, منافسة عالية جدًا","نعم , مرة واحدة",أكثر من 3 مرات,تقريبا,منافسة عالية جدًا,الي حد ما,عدم معرفة متطلبات الوظائف في السوق,2,2,2,1,Power BI,لا,لم أنجز أي مشروع بعد,لا,لا,أصدقاء/معارف,True,True,True,False,False,True,True,3,0,0,3,Provinces,False,Tech/CS,0,False,0.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
2026-03-16 13:40:42.394,حكومية,الجيزة,تانية,تجارة / إدارة أعمال,. ,أقل من 2,"كورسات أونلاين, بناء CV / LinkedIn",2,لا,4_10,1,نادرا,واضحة لكن مش عارف أحدد موقفي,2,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, شبكة علاقات محدودة","نعم , مرة واحدة",مرة أو مرتين,تقريبا,منافسة عالية جدًا,جدًا,ضعف المهارات التقنية المطلوبة,1,3,4,2,Power BI,لا,4 – 5 مشاريع,لا,نعم,LinkedIn,False,True,True,True,False,True,True,1,0,0,1,Cairo/Alex,True,Business,0,False,4.5,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2026-03-17 02:18:49.019,خاصة,القاهرة,تالته,BIS,نظم المعلومات الإدارية,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية, مسابقات / أنشطة, بناء CV / LinkedIn",3,نعم,3_1,ولا واحدة,احيانا,واضحة لكن مش عارف أحدد موقفي,5,نقص خبرة عملية مثبتة,"لا , لا استطيع تحمل التكلفة",مرة أو مرتين,نعم بدقة,رفض بدون توضيح سبب,جدًا,قلة الثقة في قدراتي,3,3,3,4,"Tableau, Power BI, Matplotlib",نعم,4 – 5 مشاريع,نعم,نعم,LinkedIn,True,True,True,True,True,True,True,12,0,0,1,Cairo/Alex,True,Business/Tech,1,True,4.5,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False
2026-03-17 05:57:29.373,حكومية,الغربية,خريج حديث,آداب,علم اجتماع,أقل من 2,كورسات أونلاين,1,لا,0,ولا واحدة,ابدا,بتختلف من فرصة للتانية,1,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, نوع الجامعة أو الخلفية الأكاديمية","نعم , مرة واحدة",لا,تقريبا,عملية تقديم معقدة,جدًا,عدم وجود تدريب أو خبرة عملية,0,0,1,0,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,False,False,False,False,False,False,False,1,0,0,0,Provinces,False,Other,0,False,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-03-17 09:16:38.112,حكومية,ادرس خارج مصر,رابعة,علوم,احصاء,2–5,"كورسات أونلاين, تدريب فعلي, مسابقات / أنشطة, بناء CV / LinkedIn",4,لا,+25,ولا واحدة,ابدا,واضحة جدًا وعارف أقيس نفسي عليها,3,"نقص خبرة عملية مثبتة, ضعف في عرض نفسي, منافسة عالية جدًا","لا , لا اري قيمة لذلك",لم تتوفر فرص في منطقتي,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,3,2,3,4,Power BI,نعم,4 – 5 مشاريع,لا,لا,LinkedIn,True,True,True,True,False,True,True,3,30,0,0,Provinces,False,Science,0,True,4.5,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True
